,Date,ID,Policy,Cases,Cases_New,Type,Source,J14,J-14,J7,J21
2719,2020-02-02,NZ,C8,0,0.0,Deaths,JHU,0,-10000,0,0
2720,2020-03-17,NZ,E1,0,0.0,Deaths,JHU,1,0,0,1
2721,2020-03-17,NZ,E3,0,0.0,Deaths,JHU,1,0,0,1
2722,2020-03-17,NZ,H4,0,0.0,Deaths,JHU,1,0,0,1
2723,2020-03-17,NZ,I2D,0,0.0,Deaths,JHU,1,0,0,1
2724,2020-03-24,NZ,E2,0,0.0,Deaths,JHU,1,0,1,9
2725,2020-12-01,NZ,E4,25,0.0,Deaths,JHU,-10000,25,-10000,-10000
2726,2020-01-22,NZ,H1,0,0.0,Deaths,JHU,0,-10000,0,0
2727,2020-01-22,NZ,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
2728,2020-01-22,NZ,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
2729,2020-01-22,NZ,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
2730,2020-01-22,NZ,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
2731,2020-01-22,NZ,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
2732,2020-02-28,NZ,H2,0,0.0,Deaths,JHU,0,0,0,0
2733,2020-02-28,NZ,H3,0,0.0,Deaths,JHU,0,0,0,0
2734,2020-02-24,NZ,H5,0,0.0,Deaths,JHU,0,0,0,0
2735,2020-08-12,NZ,H6,22,0.0,Deaths,JHU,22,22,22,22
2736,2020-03-16,MR,C1,0,0.0,Deaths,JHU,1,0,0,1
2737,2020-03-27,MR,C2,0,0.0,Deaths,JHU,1,0,1,1
2738,2020-03-19,MR,C3,0,0.0,Deaths,JHU,1,0,0,1
2739,2020-03-19,MR,C4,0,0.0,Deaths,JHU,1,0,0,1
2740,2020-03-19,MR,C6,0,0.0,Deaths,JHU,1,0,0,1
2741,2020-07-07,MR,C5,135,2.0,Deaths,JHU,155,114,147,156
2742,2020-03-29,MR,C7,0,0.0,Deaths,JHU,1,0,1,1
2743,2020-02-05,MR,C8,0,0.0,Deaths,JHU,0,0,0,0
2744,2020-02-05,MR,I1D,0,0.0,Deaths,JHU,0,0,0,0
2745,2020-02-05,MR,I3D,0,0.0,Deaths,JHU,0,0,0,0
2746,2020-02-05,MR,I4D,0,0.0,Deaths,JHU,0,0,0,0
2747,2020-02-05,MR,I4L,0,0.0,Deaths,JHU,0,0,0,0
2748,2020-02-05,MR,I4LD,0,0.0,Deaths,JHU,0,0,0,0
2749,2020-03-25,MR,E1,0,0.0,Deaths,JHU,1,0,1,1
2750,2020-03-25,MR,E2,0,0.0,Deaths,JHU,1,0,1,1
2751,2020-03-25,MR,E3,0,0.0,Deaths,JHU,1,0,1,1
2752,2020-03-25,MR,H4,0,0.0,Deaths,JHU,1,0,1,1
2753,2020-03-25,MR,I2D,0,0.0,Deaths,JHU,1,0,1,1
2754,2020-11-24,MR,E4,169,0.0,Deaths,JHU,-10000,165,177,-10000
2755,2020-11-24,MR,H5,169,0.0,Deaths,JHU,-10000,165,177,-10000
2756,2020-03-13,MR,H1,0,0.0,Deaths,JHU,0,0,0,1
2757,2020-03-13,MR,H3,0,0.0,Deaths,JHU,0,0,0,1
2758,2020-05-19,MR,H2,4,0.0,Deaths,JHU,31,1,13,61
2759,2020-05-06,MR,H6,1,0.0,Deaths,JHU,4,1,2,16
2760,2020-03-12,PA,C1,1,0.0,Deaths,JHU,8,0,1,32
2761,2020-03-16,PA,C2,1,0.0,Deaths,JHU,24,0,6,54
2762,2020-03-13,PA,C3,1,0.0,Deaths,JHU,9,0,1,37
2763,2020-03-13,PA,C4,1,0.0,Deaths,JHU,9,0,1,37
2764,2020-04-03,PA,C5,37,5.0,Deaths,JHU,109,1,66,154
2765,2020-03-17,PA,C6,1,0.0,Deaths,JHU,30,0,6,55
2766,2020-03-23,PA,C7,6,3.0,Deaths,JHU,54,0,24,87
2767,2020-01-22,PA,C8,0,0.0,Deaths,JHU,0,-10000,0,0
2768,2020-04-30,PA,E1,188,10.0,Deaths,JHU,260,103,225,291
2769,2020-04-30,PA,E2,188,10.0,Deaths,JHU,260,103,225,291
2770,2020-04-30,PA,I2D,188,10.0,Deaths,JHU,260,103,225,291
2771,2020-03-15,PA,E3,1,0.0,Deaths,JHU,17,0,3,46
2772,2020-12-01,PA,E4,3098,19.0,Deaths,JHU,-10000,2893,-10000,-10000
2773,2020-12-01,PA,H5,3098,19.0,Deaths,JHU,-10000,2893,-10000,-10000
2774,2020-03-10,PA,H2,0,0.0,Deaths,JHU,6,0,1,30
2775,2020-03-10,PA,H3,0,0.0,Deaths,JHU,6,0,1,30
2776,2020-02-03,PA,H4,0,0.0,Deaths,JHU,0,-10000,0,0
2777,2020-06-02,PA,H6,352,8.0,Deaths,JHU,457,281,403,536
2778,2020-03-01,KW,C1,0,0.0,Deaths,JHU,0,0,0,0
2779,2020-03-11,KW,C2,0,0.0,Deaths,JHU,0,0,0,0
2780,2020-03-11,KW,C4,0,0.0,Deaths,JHU,0,0,0,0
2781,2020-03-07,KW,C3,0,0.0,Deaths,JHU,0,0,0,0
2782,2020-03-07,KW,H3,0,0.0,Deaths,JHU,0,0,0,0
2783,2020-03-12,KW,C5,0,0.0,Deaths,JHU,0,0,0,0
2784,2020-03-22,KW,C6,0,0.0,Deaths,JHU,1,0,0,1
2785,2020-04-06,KW,C7,1,0.0,Deaths,JHU,9,0,2,22
2786,2020-02-21,KW,C8,0,0.0,Deaths,JHU,0,0,0,0
2787,2020-04-01,KW,E1,0,0.0,Deaths,JHU,3,0,1,13
2788,2020-04-01,KW,I2D,0,0.0,Deaths,JHU,3,0,1,13
2789,2020-05-07,KW,E2,44,2.0,Deaths,JHU,129,14,88,185
2790,2020-03-16,KW,E3,0,0.0,Deaths,JHU,0,0,0,1
2791,2020-03-16,KW,H4,0,0.0,Deaths,JHU,0,0,0,1
2792,2020-03-24,KW,E4,0,0.0,Deaths,JHU,1,0,0,3
2793,2020-01-23,KW,H1,0,0.0,Deaths,JHU,0,-10000,0,0
2794,2020-01-23,KW,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
2795,2020-01-23,KW,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
2796,2020-01-23,KW,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
2797,2020-01-23,KW,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
2798,2020-01-23,KW,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
2799,2020-01-24,KW,H2,0,0.0,Deaths,JHU,0,-10000,0,0
2800,2020-12-01,KW,H5,881,1.0,Deaths,JHU,-10000,848,-10000,-10000
2801,2020-05-18,KW,H6,118,6.0,Deaths,JHU,220,40,165,269
2802,2020-03-13,HR,C1,0,0.0,Deaths,JHU,3,0,1,8
2803,2020-03-14,HR,C2,0,0.0,Deaths,JHU,5,0,1,12
2804,2020-03-10,HR,C3,0,0.0,Deaths,JHU,1,0,0,6
2805,2020-03-20,HR,C4,1,0.0,Deaths,JHU,8,0,3,21
2806,2020-03-21,HR,C5,1,0.0,Deaths,JHU,12,0,5,21
2807,2020-03-23,HR,C6,1,0.0,Deaths,JHU,16,0,6,25
2808,2020-03-23,HR,C7,1,0.0,Deaths,JHU,16,0,6,25
2809,2020-02-04,HR,C8,0,0.0,Deaths,JHU,0,-10000,0,0
2810,2020-03-17,HR,E1,0,0.0,Deaths,JHU,6,0,1,18
2811,2020-03-17,HR,E2,0,0.0,Deaths,JHU,6,0,1,18
2812,2020-03-17,HR,I2D,0,0.0,Deaths,JHU,6,0,1,18
2813,2020-03-18,HR,E3,0,0.0,Deaths,JHU,6,0,1,19
2814,2020-11-29,HR,E4,1712,57.0,Deaths,JHU,-10000,1049,-10000,-10000
2815,2020-11-29,HR,H4,1712,57.0,Deaths,JHU,-10000,1049,-10000,-10000
2816,2020-01-27,HR,H1,0,0.0,Deaths,JHU,0,-10000,0,0
2817,2020-01-27,HR,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
2818,2020-01-27,HR,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
2819,2020-01-27,HR,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
2820,2020-01-27,HR,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
2821,2020-01-27,HR,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
2822,2020-02-03,HR,H2,0,0.0,Deaths,JHU,0,-10000,0,0
2823,2020-02-03,HR,H3,0,0.0,Deaths,JHU,0,-10000,0,0
2824,2020-05-04,HR,H5,80,1.0,Deaths,JHU,95,47,91,100
2825,2020-07-13,HR,H6,119,0.0,Deaths,JHU,139,107,122,153
2826,2020-03-11,MD,C1,0,0.0,Deaths,JHU,1,0,1,5
2827,2020-03-11,MD,C2,0,0.0,Deaths,JHU,1,0,1,5
2828,2020-03-11,MD,H2,0,0.0,Deaths,JHU,1,0,1,5
2829,2020-03-10,MD,C3,0,0.0,Deaths,JHU,1,0,0,4
2830,2020-03-10,MD,C4,0,0.0,Deaths,JHU,1,0,0,4
2831,2020-03-23,MD,C5,1,0.0,Deaths,JHU,19,0,2,35
2832,2020-03-24,MD,C6,1,0.0,Deaths,JHU,22,0,4,40
2833,2020-03-24,MD,C7,1,0.0,Deaths,JHU,22,0,4,40
2834,2020-02-26,MD,C8,0,0.0,Deaths,JHU,0,0,0,1
2835,2020-04-03,MD,E1,8,2.0,Deaths,JHU,56,1,29,84
2836,2020-04-03,MD,E2,8,2.0,Deaths,JHU,56,1,29,84
2837,2020-04-03,MD,I2D,8,2.0,Deaths,JHU,56,1,29,84
2838,2020-04-17,MD,E3,56,2.0,Deaths,JHU,122,8,84,150
2839,2020-05-06,MD,E4,143,7.0,Deaths,JHU,228,75,185,274
2840,2020-01-24,MD,H1,0,0.0,Deaths,JHU,0,-10000,0,0
2841,2020-01-24,MD,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
2842,2020-01-24,MD,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
2843,2020-01-24,MD,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
2844,2020-01-24,MD,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
2845,2020-01-24,MD,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
2846,2020-03-09,MD,H3,0,0.0,Deaths,JHU,1,0,0,2
2847,2020-09-23,MD,H4,1244,14.0,Deaths,JHU,1406,1096,1320,1514
2848,2020-11-25,MD,H5,2209,21.0,Deaths,JHU,-10000,1950,2343,-10000
2849,2020-05-15,MD,H6,202,8.0,Deaths,JHU,288,122,237,323
2850,2020-03-02,GE,C1,0,0.0,Deaths,JHU,0,0,0,0
2851,2020-03-14,GE,C2,0,0.0,Deaths,JHU,0,0,0,1
2852,2020-03-01,GE,C3,0,0.0,Deaths,JHU,0,0,0,0
2853,2020-03-21,GE,C4,0,0.0,Deaths,JHU,1,0,0,3
2854,2020-03-23,GE,C5,0,0.0,Deaths,JHU,2,0,0,3
2855,2020-03-09,GE,C6,0,0.0,Deaths,JHU,0,0,0,0
2856,2020-03-22,GE,C7,0,0.0,Deaths,JHU,2,0,0,3
2857,2020-01-28,GE,C8,0,0.0,Deaths,JHU,0,-10000,0,0
2858,2020-01-28,GE,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
2859,2020-01-28,GE,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
2860,2020-01-28,GE,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
2861,2020-01-28,GE,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
2862,2020-01-28,GE,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
2863,2020-04-24,GE,E1,5,0.0,Deaths,JHU,10,3,7,12
2864,2020-04-24,GE,E2,5,0.0,Deaths,JHU,10,3,7,12
2865,2020-04-24,GE,I2D,5,0.0,Deaths,JHU,10,3,7,12
2866,2020-03-13,GE,E3,0,0.0,Deaths,JHU,0,0,0,0
2867,2020-12-01,GE,E4,1303,36.0,Deaths,JHU,-10000,778,-10000,-10000
2868,2020-12-01,GE,H5,1303,36.0,Deaths,JHU,-10000,778,-10000,-10000
2869,2020-01-29,GE,H1,0,0.0,Deaths,JHU,0,-10000,0,0
2870,2020-02-26,GE,H2,0,0.0,Deaths,JHU,0,0,0,0
2871,2020-02-26,GE,H3,0,0.0,Deaths,JHU,0,0,0,0
2872,2020-04-01,GE,H4,0,0.0,Deaths,JHU,3,0,3,5
2873,2020-04-17,GE,H6,3,0.0,Deaths,JHU,7,0,5,10
2874,2020-03-14,UY,C1,0,0.0,Deaths,JHU,1,0,0,5
2875,2020-03-14,UY,H1,0,0.0,Deaths,JHU,1,0,0,5
2876,2020-03-15,UY,C2,0,0.0,Deaths,JHU,1,0,0,6
2877,2020-03-15,UY,H3,0,0.0,Deaths,JHU,1,0,0,6
2878,2020-03-13,UY,C3,0,0.0,Deaths,JHU,0,0,0,4
2879,2020-03-13,UY,C6,0,0.0,Deaths,JHU,0,0,0,4
2880,2020-03-13,UY,C7,0,0.0,Deaths,JHU,0,0,0,4
2881,2020-03-13,UY,C8,0,0.0,Deaths,JHU,0,0,0,4
2882,2020-03-13,UY,H2,0,0.0,Deaths,JHU,0,0,0,4
2883,2020-03-13,UY,I1D,0,0.0,Deaths,JHU,0,0,0,4
2884,2020-03-13,UY,I3D,0,0.0,Deaths,JHU,0,0,0,4
2885,2020-03-13,UY,I4D,0,0.0,Deaths,JHU,0,0,0,4
2886,2020-03-13,UY,I4L,0,0.0,Deaths,JHU,0,0,0,4
2887,2020-03-13,UY,I4LD,0,0.0,Deaths,JHU,0,0,0,4
2888,2020-09-16,UY,C4,45,0.0,Deaths,JHU,48,44,47,49
2889,2020-03-27,UY,C5,0,0.0,Deaths,JHU,7,0,4,9
2890,2020-03-18,UY,E1,0,0.0,Deaths,JHU,2,0,0,7
2891,2020-03-18,UY,I2D,0,0.0,Deaths,JHU,2,0,0,7
2892,2020-03-19,UY,E2,0,0.0,Deaths,JHU,4,0,0,7
2893,2020-03-19,UY,E3,0,0.0,Deaths,JHU,4,0,0,7
2894,2020-12-01,UY,E4,78,1.0,Deaths,JHU,-10000,68,-10000,-10000
2895,2020-12-01,UY,H4,78,1.0,Deaths,JHU,-10000,68,-10000,-10000
2896,2020-12-01,UY,H5,78,1.0,Deaths,JHU,-10000,68,-10000,-10000
2897,2020-05-28,UY,H6,22,0.0,Deaths,JHU,23,19,23,24
2898,2020-03-11,BA,C1,0,0.0,Deaths,JHU,3,0,0,13
2899,2020-03-17,BA,C2,0,0.0,Deaths,JHU,13,0,3,33
2900,2020-03-17,BA,C5,0,0.0,Deaths,JHU,13,0,3,33
2901,2020-03-10,BA,C3,0,0.0,Deaths,JHU,3,0,0,13
2902,2020-03-10,BA,C4,0,0.0,Deaths,JHU,3,0,0,13
2903,2020-03-10,BA,C8,0,0.0,Deaths,JHU,3,0,0,13
2904,2020-03-20,BA,C6,0,0.0,Deaths,JHU,17,0,4,36
2905,2020-03-16,BA,C7,0,0.0,Deaths,JHU,10,0,1,29
2906,2020-03-01,BA,E1,0,0.0,Deaths,JHU,0,0,0,1
2907,2020-03-01,BA,E2,0,0.0,Deaths,JHU,0,0,0,1
2908,2020-03-01,BA,I2D,0,0.0,Deaths,JHU,0,0,0,1
2909,2020-04-07,BA,E3,33,4.0,Deaths,JHU,51,3,40,63
2910,2020-12-04,BA,E4,2865,53.0,Deaths,JHU,-10000,2209,-10000,-10000
2911,2020-12-04,BA,H3,2865,53.0,Deaths,JHU,-10000,2209,-10000,-10000
2912,2020-12-04,BA,H5,2865,53.0,Deaths,JHU,-10000,2209,-10000,-10000
2913,2020-01-31,BA,H1,0,0.0,Deaths,JHU,0,-10000,0,0
2914,2020-01-31,BA,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
2915,2020-01-31,BA,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
2916,2020-01-31,BA,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
2917,2020-01-31,BA,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
2918,2020-01-31,BA,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
2919,2020-02-25,BA,H2,0,0.0,Deaths,JHU,0,0,0,0
2920,2020-04-27,BA,H4,60,1.0,Deaths,JHU,113,39,78,133
2921,2020-03-29,BA,H6,6,1.0,Deaths,JHU,39,0,23,48
2922,2020-03-13,JM,C1,0,0.0,Deaths,JHU,1,0,1,3
2923,2020-03-13,JM,C6,0,0.0,Deaths,JHU,1,0,1,3
2924,2020-03-13,JM,C7,0,0.0,Deaths,JHU,1,0,1,3
2925,2020-03-18,JM,C2,0,0.0,Deaths,JHU,3,0,1,4
2926,2020-03-18,JM,C4,0,0.0,Deaths,JHU,3,0,1,4
2927,2020-03-10,JM,C3,0,0.0,Deaths,JHU,1,0,0,1
2928,2020-04-22,JM,C5,6,0.0,Deaths,JHU,9,4,7,9
2929,2020-01-31,JM,C8,0,0.0,Deaths,JHU,0,-10000,0,0
2930,2020-01-31,JM,H3,0,0.0,Deaths,JHU,0,-10000,0,0
2931,2020-01-31,JM,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
2932,2020-01-31,JM,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
2933,2020-01-31,JM,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
2934,2020-01-31,JM,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
2935,2020-01-31,JM,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
2936,2020-04-09,JM,E1,4,0.0,Deaths,JHU,6,1,5,8
2937,2020-04-01,JM,E2,3,2.0,Deaths,JHU,5,0,4,6
2938,2020-04-01,JM,I2D,3,2.0,Deaths,JHU,5,0,4,6
2939,2020-03-17,JM,E3,0,0.0,Deaths,JHU,1,0,1,3
2940,2020-11-17,JM,E4,231,0.0,Deaths,JHU,258,214,243,-10000
2941,2020-02-05,JM,H1,0,0.0,Deaths,JHU,0,0,0,0
2942,2020-02-12,JM,H2,0,0.0,Deaths,JHU,0,0,0,0
2943,2020-10-22,JM,H4,179,5.0,Deaths,JHU,217,128,202,225
2944,2020-10-22,JM,H5,179,5.0,Deaths,JHU,217,128,202,225
2945,2020-04-03,JM,H6,3,0.0,Deaths,JHU,5,1,4,7
2946,2020-03-10,QA,C1,0,0.0,Deaths,JHU,0,0,0,2
2947,2020-03-17,QA,C2,0,0.0,Deaths,JHU,2,0,0,6
2948,2020-03-17,QA,C6,0,0.0,Deaths,JHU,2,0,0,6
2949,2020-03-17,QA,C7,0,0.0,Deaths,JHU,2,0,0,6
2950,2020-03-12,QA,C3,0,0.0,Deaths,JHU,0,0,0,3
2951,2020-03-22,QA,C4,0,0.0,Deaths,JHU,4,0,1,7
2952,2020-03-15,QA,C5,0,0.0,Deaths,JHU,1,0,0,4
2953,2020-01-24,QA,C8,0,0.0,Deaths,JHU,0,-10000,0,0
2954,2020-01-24,QA,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
2955,2020-01-24,QA,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
2956,2020-01-24,QA,I4D,0,0.0,Deaths,JHU,0,-10000,0,0
2957,2020-01-24,QA,I4L,0,0.0,Deaths,JHU,0,-10000,0,0
2958,2020-01-24,QA,I4LD,0,0.0,Deaths,JHU,0,-10000,0,0
2959,2020-03-28,QA,E1,1,1.0,Deaths,JHU,6,0,3,8
2960,2020-03-28,QA,I2D,1,1.0,Deaths,JHU,6,0,3,8
2961,2020-07-24,QA,E2,164,0.0,Deaths,JHU,180,146,174,190
2962,2020-03-16,QA,E3,0,0.0,Deaths,JHU,1,0,0,4
2963,2020-04-21,QA,E4,9,0.0,Deaths,JHU,12,6,10,14
2964,2020-01-30,QA,H1,0,0.0,Deaths,JHU,0,-10000,0,0
2965,2020-02-27,QA,H2,0,0.0,Deaths,JHU,0,0,0,0
2966,2020-03-08,QA,H3,0,0.0,Deaths,JHU,0,0,0,1
2967,2020-11-24,QA,H4,236,0.0,Deaths,JHU,-10000,233,238,-10000
2968,2020-11-24,QA,H5,236,0.0,Deaths,JHU,-10000,233,238,-10000
2969,2020-04-26,QA,H6,10,0.0,Deaths,JHU,14,7,12,15
2970,2020-03-09,AL,C1,0,0.0,Deaths,JHU,4,0,1,11
2971,2020-03-09,AL,C3,0,0.0,Deaths,JHU,4,0,1,11
2972,2020-03-09,AL,C4,0,0.0,Deaths,JHU,4,0,1,11
2973,2020-03-11,AL,C2,1,1.0,Deaths,JHU,5,0,2,15
2974,2020-03-13,AL,C5,1,0.0,Deaths,JHU,8,0,2,17
2975,2020-03-13,AL,C6,1,0.0,Deaths,JHU,8,0,2,17
2976,2020-03-13,AL,C7,1,0.0,Deaths,JHU,8,0,2,17
2977,2020-02-25,AL,C8,0,0.0,Deaths,JHU,0,0,0,1
2978,2020-02-25,AL,H4,0,0.0,Deaths,JHU,0,0,0,1
2979,2020-03-19,AL,E1,2,0.0,Deaths,JHU,16,0,6,23
2980,2020-03-19,AL,E3,2,0.0,Deaths,JHU,16,0,6,23
2981,2020-03-19,AL,I2D,2,0.0,Deaths,JHU,16,0,6,23
2982,2020-03-20,AL,E2,2,0.0,Deaths,JHU,17,0,8,23
2983,2020-12-04,AL,E4,870,18.0,Deaths,JHU,-10000,672,-10000,-10000
2984,2020-12-04,AL,H5,870,18.0,Deaths,JHU,-10000,672,-10000,-10000
2985,2020-02-14,AL,H1,0,0.0,Deaths,JHU,0,0,0,0
2986,2020-02-14,AL,I1D,0,0.0,Deaths,JHU,0,0,0,0
2987,2020-02-14,AL,I3D,0,0.0,Deaths,JHU,0,0,0,0
2988,2020-02-14,AL,I4D,0,0.0,Deaths,JHU,0,0,0,0
2989,2020-02-14,AL,I4L,0,0.0,Deaths,JHU,0,0,0,0
2990,2020-02-14,AL,I4LD,0,0.0,Deaths,JHU,0,0,0,0
2991,2020-03-08,AL,H2,0,0.0,Deaths,JHU,2,0,1,10
2992,2020-03-08,AL,H3,0,0.0,Deaths,JHU,2,0,1,10
2993,2020-06-12,AL,H6,36,1.0,Deaths,JHU,51,33,42,72
2994,2020-03-13,LT,C1,0,0.0,Deaths,JHU,5,0,0,9
2995,2020-03-13,LT,C8,0,0.0,Deaths,JHU,5,0,0,9
2996,2020-03-16,LT,C2,0,0.0,Deaths,JHU,7,0,1,15
2997,2020-03-16,LT,C5,0,0.0,Deaths,JHU,7,0,1,15
2998,2020-03-16,LT,C6,0,0.0,Deaths,JHU,7,0,1,15
2999,2020-03-16,LT,C7,0,0.0,Deaths,JHU,7,0,1,15
3000,2020-03-16,LT,E3,0,0.0,Deaths,JHU,7,0,1,15
3001,2020-03-16,LT,H4,0,0.0,Deaths,JHU,7,0,1,15
3002,2020-03-12,LT,C3,0,0.0,Deaths,JHU,4,0,0,9
3003,2020-03-12,LT,C4,0,0.0,Deaths,JHU,4,0,0,9
3004,2020-04-07,LT,E1,15,0.0,Deaths,JHU,38,2,29,44
3005,2020-04-07,LT,H3,15,0.0,Deaths,JHU,38,2,29,44
3006,2020-03-17,LT,E2,0,0.0,Deaths,JHU,8,0,2,15
3007,2020-03-17,LT,I2D,0,0.0,Deaths,JHU,8,0,2,15
3008,2020-02-25,LT,E4,0,0.0,Deaths,JHU,0,0,0,0
3009,2020-02-26,LT,H1,0,0.0,Deaths,JHU,0,0,0,0
3010,2020-02-26,LT,I4D,0,0.0,Deaths,JHU,0,0,0,0
3011,2020-02-26,LT,I4L,0,0.0,Deaths,JHU,0,0,0,0
3012,2020-02-26,LT,I4LD,0,0.0,Deaths,JHU,0,0,0,0
3013,2020-01-29,LT,H2,0,0.0,Deaths,JHU,0,-10000,0,0
3014,2020-01-29,LT,I1D,0,0.0,Deaths,JHU,0,-10000,0,0
3015,2020-01-29,LT,I3D,0,0.0,Deaths,JHU,0,-10000,0,0
3016,2020-08-19,LT,H5,81,0.0,Deaths,JHU,86,81,85,86
3017,2020-08-07,LT,H6,81,0.0,Deaths,JHU,83,80,81,86
3018,2020-03-18,GM,C1,0,0.0,Deaths,JHU,1,0,1,1
3019,2020-03-18,GM,C3,0,0.0,Deaths,JHU,1,0,1,1
3020,2020-03-18,GM,C4,0,0.0,Deaths,JHU,1,0,1,1
3021,2020-03-18,GM,C6,0,0.0,Deaths,JHU,1,0,1,1
3022,2020-03-18,GM,C7,0,0.0,Deaths,JHU,1,0,1,1
3023,2020-03-18,GM,E3,0,0.0,Deaths,JHU,1,0,1,1
3024,2020-03-18,GM,H2,0,0.0,Deaths,JHU,1,0,1,1
3025,2020-03-18,GM,H3,0,0.0,Deaths,JHU,1,0,1,1
3026,2020-03-27,GM,C2,1,0.0,Deaths,JHU,1,0,1,1
3027,2020-03-27,GM,C5,1,0.0,Deaths,JHU,1,0,1,1
3028,2020-03-27,GM,H4,1,0.0,Deaths,JHU,1,0,1,1
3029,2020-03-20,GM,C8,0,0.0,Deaths,JHU,1,0,1,1
3030,2020-05-07,GM,E1,1,0.0,Deaths,JHU,1,1,1,1
3031,2020-05-07,GM,I2D,1,0.0,Deaths,JHU,1,1,1,1
3032,2020-12-01,GM,E2,123,0.0,Deaths,JHU,-10000,122,-10000,-10000
3033,2020-12-01,GM,E4,123,0.0,Deaths,JHU,-10000,122,-10000,-10000
3034,2020-12-01,GM,H5,123,0.0,Deaths,JHU,-10000,122,-10000,-10000
3035,2020-02-07,GM,H1,0,0.0,Deaths,JHU,0,0,0,0
3036,2020-02-07,GM,I1D,0,0.0,Deaths,JHU,0,0,0,0
3037,2020-02-07,GM,I3D,0,0.0,Deaths,JHU,0,0,0,0
3038,2020-02-07,GM,I4D,0,0.0,Deaths,JHU,0,0,0,0
3039,2020-02-07,GM,I4L,0,0.0,Deaths,JHU,0,0,0,0
3040,2020-02-07,GM,I4LD,0,0.0,Deaths,JHU,0,0,0,0
3041,2020-07-24,GM,H6,6,1.0,Deaths,JHU,19,3,9,50
3042,2020-03-19,BW,C1,0,0.0,Deaths,JHU,1,0,0,1
3043,2020-04-02,BW,C2,1,0.0,Deaths,JHU,1,0,1,1
3044,2020-04-02,BW,C6,1,0.0,Deaths,JHU,1,0,1,1
3045,2020-03-16,BW,C3,0,0.0,Deaths,JHU,0,0,0,1
3046,2020-03-16,BW,C4,0,0.0,Deaths,JHU,0,0,0,1
3047,2020-03-16,BW,C7,0,0.0,Deaths,JHU,0,0,0,1
3048,2020-03-25,BW,C5,0,0.0,Deaths,JHU,1,0,1,1
3049,2020-01-28,BW,C8,0,0.0,Deaths,JHU,0,-10000,0,0
3050,2020-04-01,BW,E1,1,0.0,Deaths,JHU,1,0,1,1
3051,2020-03-31,BW,E2,1,1.0,Deaths,JHU,1,0,1,1
3052,2020-03-31,BW,H3,1,1.0,Deaths,JHU,1,0,1,1
3053,2020-03-31,BW,I2D,1,1.0,Deaths,JHU,1,0,1,1
3054,2020-03-27,BW,E3,0,0.0,Deaths,JHU,1,0,1,1
3055,2020-11-30,BW,E4,34,3.0,Deaths,JHU,-10000,30,-10000,-10000
3056,2020-11-30,BW,H5,34,3.0,Deaths,JHU,-10000,30,-10000,-10000
3057,2020-03-28,BW,H2,0,0.0,Deaths,JHU,1,0,1,1
3058,2020-04-16,BW,H4,1,0.0,Deaths,JHU,1,1,1,1
3059,2020-05-01,BW,H6,1,0.0,Deaths,JHU,1,1,1,1
3060,2020-03-16,GA,C1,0,0.0,Deaths,JHU,1,0,1,1
3061,2020-03-20,GA,C2,1,1.0,Deaths,JHU,1,0,1,1
3062,2020-03-20,GA,C5,1,1.0,Deaths,JHU,1,0,1,1
3063,2020-03-13,GA,C3,0,0.0,Deaths,JHU,1,0,1,1
3064,2020-03-13,GA,C4,0,0.0,Deaths,JHU,1,0,1,1
3065,2020-03-21,GA,C6,1,0.0,Deaths,JHU,1,0,1,1
